"AREA_NAME_id","HOOD_ID","POPULATION_2023","ASSAULT_2014","ASSAULT_RATE_2014","AUTOTHEFT_2014","AUTOTHEFT_RATE_2014","BIKETHEFT_2014","BIKETHEFT_RATE_2014","BREAKENTER_2014","BREAKENTER_RATE_2014","HOMICIDE_2014","HOMICIDE_RATE_2014","ROBBERY_2014","ROBBERY_RATE_2014","SHOOTING_2014","SHOOTING_RATE_2014","THEFTFROMMV_2014","THEFTFROMMV_RATE_2014","THEFTOVER_2014","THEFTOVER_RATE_2014","ASSAULT_2015","ASSAULT_RATE_2015","AUTOTHEFT_2015","AUTOTHEFT_RATE_2015","BIKETHEFT_2015","BIKETHEFT_RATE_2015","BREAKENTER_2015","BREAKENTER_RATE_2015","HOMICIDE_2015","HOMICIDE_RATE_2015","ROBBERY_2015","ROBBERY_RATE_2015","SHOOTING_2015","SHOOTING_RATE_2015","THEFTFROMMV_2015","THEFTFROMMV_RATE_2015","THEFTOVER_2015","THEFTOVER_RATE_2015","ASSAULT_2016","ASSAULT_RATE_2016","AUTOTHEFT_2016","AUTOTHEFT_RATE_2016","BIKETHEFT_2016","BIKETHEFT_RATE_2016","BREAKENTER_2016","BREAKENTER_RATE_2016","HOMICIDE_2016","HOMICIDE_RATE_2016","ROBBERY_2016","ROBBERY_RATE_2016","SHOOTING_2016","SHOOTING_RATE_2016","THEFTFROMMV_2016","THEFTFROMMV_RATE_2016","THEFTOVER_2016","THEFTOVER_RATE_2016","ASSAULT_2017","ASSAULT_RATE_2017","AUTOTHEFT_2017","AUTOTHEFT_RATE_2017","BIKETHEFT_2017","BIKETHEFT_RATE_2017","BREAKENTER_2017","BREAKENTER_RATE_2017","HOMICIDE_2017","HOMICIDE_RATE_2017","ROBBERY_2017","ROBBERY_RATE_2017","SHOOTING_2017","SHOOTING_RATE_2017","THEFTFROMMV_2017","THEFTFROMMV_RATE_2017","THEFTOVER_2017","THEFTOVER_RATE_2017","ASSAULT_2018","ASSAULT_RATE_2018","AUTOTHEFT_2018","AUTOTHEFT_RATE_2018","BIKETHEFT_2018","BIKETHEFT_RATE_2018","BREAKENTER_2018","BREAKENTER_RATE_2018","HOMICIDE_2018","HOMICIDE_RATE_2018","ROBBERY_2018","ROBBERY_RATE_2018","SHOOTING_2018","SHOOTING_RATE_2018","THEFTFROMMV_2018","THEFTFROMMV_RATE_2018","THEFTOVER_2018","THEFTOVER_RATE_2018","ASSAULT_2019","ASSAULT_RATE_2019","AUTOTHEFT_2019","AUTOTHEFT_RATE_2019","BIKETHEFT_2019","BIKETHEFT_RATE_2019","BREAKENTER_2019","BREAKENTER_RATE_2019","HOMICIDE_2019","HOMICIDE_RATE_2019","ROBBERY_2019","ROBBERY_RATE_2019","SHOOTING_2019","SHOOTING_RATE_2019","THEFTFROMMV_2019","THEFTFROMMV_RATE_2019","THEFTOVER_2019","THEFTOVER_RATE_2019","ASSAULT_2020","ASSAULT_RATE_2020","AUTOTHEFT_2020","AUTOTHEFT_RATE_2020","BIKETHEFT_2020","BIKETHEFT_RATE_2020","BREAKENTER_2020","BREAKENTER_RATE_2020","HOMICIDE_2020","HOMICIDE_RATE_2020","ROBBERY_2020","ROBBERY_RATE_2020","SHOOTING_2020","SHOOTING_RATE_2020","THEFTFROMMV_2020","THEFTFROMMV_RATE_2020","THEFTOVER_2020","THEFTOVER_RATE_2020","ASSAULT_2021","ASSAULT_RATE_2021","AUTOTHEFT_2021","AUTOTHEFT_RATE_2021","BIKETHEFT_2021","BIKETHEFT_RATE_2021","BREAKENTER_2021","BREAKENTER_RATE_2021","HOMICIDE_2021","HOMICIDE_RATE_2021","ROBBERY_2021","ROBBERY_RATE_2021","SHOOTING_2021","SHOOTING_RATE_2021","THEFTFROMMV_2021","THEFTFROMMV_RATE_2021","THEFTOVER_2021","THEFTOVER_RATE_2021","ASSAULT_2022","ASSAULT_RATE_2022","AUTOTHEFT_2022","AUTOTHEFT_RATE_2022","BIKETHEFT_2022","BIKETHEFT_RATE_2022","BREAKENTER_2022","BREAKENTER_RATE_2022","HOMICIDE_2022","HOMICIDE_RATE_2022","ROBBERY_2022","ROBBERY_RATE_2022","SHOOTING_2022","SHOOTING_RATE_2022","THEFTFROMMV_2022","THEFTFROMMV_RATE_2022","THEFTOVER_2022","THEFTOVER_RATE_2022","ASSAULT_2023","ASSAULT_RATE_2023","AUTOTHEFT_2023","AUTOTHEFT_RATE_2023","BIKETHEFT_2023","BIKETHEFT_RATE_2023","BREAKENTER_2023","BREAKENTER_RATE_2023","HOMICIDE_2023","HOMICIDE_RATE_2023","ROBBERY_2023","ROBBERY_RATE_2023","SHOOTING_2023","SHOOTING_RATE_2023","THEFTFROMMV_2023","THEFTFROMMV_RATE_2023","THEFTOVER_2023","THEFTOVER_RATE_2023"
132,763,14684,94,663.67451264523,91,141.846759943292,18,551.780022215098,20,433.43697488308,96,661.249513272196,45,391.836720751598,43,291.355268796906,84,165.510368300602,96,782.65304188244,68,16.5909992065281,54,600.381818367168,99,347.779603675008,95,880.236520897597,17,532.308244844899,76,202.413710998371,96,320.718224160373,92,235.758383525535,35,647.373984800652,33,60.8542871195823,57,745.427646674216,60,500.450925668702,54,34.2653845436871,46,814.849246526137,1,789.799955440685,25,702.376416418701,26,957.180081866682,60,369.167757686228,76,690.914830192924,77,16.3288400508463,91,460.742632159963,50,810.030341381207,12,975.868757814169,81,559.147122316062,65,3.95774841308594,64,87.1550012379885,41,685.757810249925,91,383.030995493755,51,103.193164570257,31,536.873555742204,48,515.78989601694,15,795.277707045898,81,210.685947677121,56,105.928216362372,52,306.457267841324,88,599.240936106071,98,45.7130989525467,72,15.6860251445323,13,952.939978335053,85,335.601903265342,54,98.9760421216488,57,411.378742661327,100,634.097028989345,23,501.185133354738,10,267.223527887836,83,286.233771592379,38,65.2858067769557,80,4.51969378627837,21,702.462925342843,1,167.38806059584,48,759.526967070997,41,318.345759063959,11,420.503207482398,35,35.4783225338906,84,579.018530668691,48,722.236258676276,73,360.02744641155,76,821.367718512192,36,40.206550154835,46,377.772776875645,32,814.205616945401,10,667.258512694389,4,649.183844216168,65,74.086923385039,56,675.913361134008,4,275.752186542377,11,587.646766798571,10,361.294979695231,64,915.870265569538,60,824.692885158584,62,727.81467018649,90,707.617234904319,3,535.517275100574,29,343.618642305955,6,18.5588214080781,94,331.030744127929,10,852.339507080615,36,682.887827511877,40,849.050086224452,18,930.26648554951,94,72.6344645954669
133,282,14569,88,601.998709375039,40,253.33728804253,36,124.799989862368,62,371.955468086526,66,894.894701661542,94,107.758279424161,54,672.964243916795,59,682.957731653005,38,370.912851532921,46,450.91719343327,35,487.994317896664,76,80.4922317620367,60,62.9471575375646,34,770.729349693283,96,931.359515525401,23,137.53434154205,74,861.475359182805,37,208.748563658446,8,81.77540730685,22,609.443465946242,69,414.646574761719,24,868.382578250021,0,566.017384873703,55,447.060630191118,8,864.821437513456,27,277.986590284854,97,130.025927675888,95,324.357494013384,48,493.559332331643,65,528.404558543116,3,193.208408541977,81,330.693527823314,97,943.293334683403,21,938.044763403013,92,677.406578557566,93,450.672783423215,73,784.235010622069,48,815.939015010372,28,128.495605196804,100,357.398073188961,46,916.976955719292,75,315.101832151413,56,282.115404028445,4,937.896403716877,74,85.3910096921027,71,589.867152506486,97,247.62192578055,20,609.319359529763,59,369.534693891183,56,801.479970104992,36,519.181876443326,96,405.676105991006,67,425.368847325444,76,628.624413395301,53,628.591982647777,19,456.525340210646,92,587.428541155532,28,738.592801149935,88,18.0712749715894,25,245.513599133119,84,231.419521616772,28,449.587401933968,70,134.922666009516,22,940.084318630397,29,248.81784664467,52,370.650865836069,56,266.420750878751,63,433.600954478607,17,889.229562366381,66,798.213317524642,90,244.32491324842,32,443.718251539394,17,834.078911691904,76,53.6650307476521,81,252.497020643204,80,731.908629415557,42,87.6745865680277,25,626.514584291726,39,709.913261933252,31,386.590950423852,68,451.719359029084,20,997.795097297058,52,759.931173874065,42,991.223106393591,29,380.220301449299,13,896.341450279579,87,715.993743855506,53,564.393432112411,68,103.560882620513,34,752.408837899566
134,931,45758,43,525.50179278478,19,398.110584821552,53,451.183164492249,42,510.610721539706,3,366.437453078106,48,189.061657292768,98,648.776400368661,86,781.406721333042,57,156.127416994423,42,862.722089746967,94,8.3747657481581,91,714.748393977061,58,378.569407621399,91,524.124199757352,95,513.415007153526,80,657.214693259448,96,92.4481844995171,59,867.696332512423,99,512.58136681281,85,328.766346676275,89,638.970458181575,17,820.101194782183,49,173.856179928407,37,367.629920365289,33,940.598614281043,3,33.0002408009022,56,727.908017579466,96,247.701753629372,37,198.399190558121,46,238.09573170729,11,39.6244050934911,6,219.07601878047,99,132.580951554701,11,96.1023771669716,35,411.659357603639,28,431.483820313588,13,913.3327587042,5,11.8047106079757,12,275.848429417238,90,426.923033082858,32,427.164811175317,46,30.3662205114961,39,784.814570564777,95,927.579111885279,75,878.532595699653,69,582.712412578985,68,920.518601080403,55,674.505620030686,9,658.55636424385,31,181.835107505322,78,492.036450421438,61,70.7518504932523,26,750.345467124134,90,614.018321968615,69,947.138077113777,81,114.055455895141,48,775.140305282548,97,322.468142258003,46,498.089234810323,51,287.724689114839,66,823.552787303925,93,329.239371465519,44,243.567711208016,29,131.196761038154,52,555.146611528471,28,309.32654463686,14,189.471002435312,0,212.144756922498,87,849.938209867105,11,856.448518577963,92,982.773655792698,71,309.548471821472,0,611.33700911887,71,451.368928654119,2,307.686879299581,99,567.339055705816,66,402.21218788065,98,256.911538541317,77,741.754161892459,83,316.884224070236,92,831.540720537305,8,693.802044494078,44,213.272336637601,76,618.155790492892,4,989.944322733209,78,169.497926719487,92,568.17933707498,2,401.277009397745,89,437.48300219886,71,77.5076639838517
135,846,43302,7,994.552761781961,23,479.925725609064,41,273.647933965549,0,486.272276146337,47,753.840683260933,23,95.291847595945,77,501.186103094369,32,961.970200762153,64,547.101631527767,10,170.217060483992,23,244.62454370223,69,434.935665922239,9,684.977481607348,46,745.3760758508,48,14.1213869210333,6,272.051250096411,29,920.104504795745,8,471.884469268844,84,922.176137566566,69,748.696265509352,29,773.842163849622,10,490.875957068056,71,755.283830221742,15,322.291523218155,24,872.881979914382,1,268.814738607034,91,551.138243172318,54,86.168882669881,100,586.014522006735,40,808.775605401024,73,0.949166249483824,30,669.160703895614,34,141.214740229771,74,194.209745852277,81,839.734536362812,20,396.611428819597,66,619.80590922758,53,459.605309646577,35,969.082223018631,37,778.25650642626,32,252.226484473795,96,700.566082727164,11,813.658124301583,56,586.007290985435,35,540.322662796825,51,426.716105546802,2,644.248297670856,59,400.563021656126,48,249.79499890469,35,367.163340095431,2,455.831037834287,23,143.00444489345,72,84.6881698817015,91,810.579414479434,26,982.760869432241,58,321.858470095322,21,914.745107060298,81,25.6571336649358,22,316.889658337459,48,81.4653970301151,25,50.8745724800974,25,970.073733478785,71,961.007193895057,21,996.114357607439,17,755.900385789573,39,993.663805071265,72,447.16845988296,1,238.186069298536,24,579.487128881738,15,98.9955144468695,66,412.10232838057,50,194.934853119776,59,299.56785030663,41,313.338495325297,53,738.389839185402,95,886.715372093022,64,231.137638678774,67,358.799176989123,96,619.647840969265,78,487.968515837565,64,339.476333698258,51,124.525524675846,96,578.003650065511,3,593.903743894771,36,821.60980720073,1,781.39008837752,7,692.566512152553,73,689.394774381071,12,945.673031499609,85,561.053279321641
136,736,11089,90,35.4618669953197,67,395.666474243626,73,664.307503262535,9,838.485596003011,25,859.345495933667,2,39.6413013804704,46,744.27068978548,14,821.62327109836,89,831.031944137067,52,497.416086727753,17,992.049558088183,39,118.293862557039,66,842.368200188503,98,872.165658744052,18,266.51138626039,50,711.056508589536,68,555.001053027809,100,736.823669169098,87,660.183837870136,24,822.032932890579,92,953.661398729309,77,475.225725444034,18,388.260602718219,78,75.3500964492559,25,990.640890784562,30,574.188826140016,63,226.101137697697,13,113.024275749922,15,340.315904235467,41,263.321396196261,3,646.241810172796,81,614.127079956234,33,587.533814366907,12,236.102311406285,62,671.399099985138,81,62.2468187939376,38,322.576295118779,0,196.095297345892,27,517.180277733132,65,239.865263691172,63,503.905170364305,25,73.2540073804557,82,533.676177030429,84,650.54759895429,3,532.698228489608,25,26.5401967335492,53,697.020415682346,93,679.391337092966,19,692.482002079487,11,98.3779281377792,79,173.799402546138,25,548.614684026688,15,935.701491544023,56,848.180294968188,89,45.6940140575171,36,868.844161974266,56,214.973998256028,15,762.011533603072,80,805.764759425074,13,970.998462289572,6,118.367072194815,27,747.488828841597,90,713.353913044557,60,698.410477722064,28,286.00514633581,64,126.496619312093,68,351.564110023901,91,736.125876428559,39,355.257989373058,99,580.030369339511,29,879.126801155508,64,531.794846523553,89,659.767571138218,11,981.753956293687,27,425.520273856819,23,633.579324930906,41,472.989364992827,89,507.530987262726,62,912.34910977073,21,619.002704508603,69,805.543553084135,31,768.914787098765,0,411.972951609641,55,323.764916276559,0,607.067327713594,60,570.785155752674,49,302.818572614342,26,624.659830704331,55,203.102363739163,100,259.278771467507
137,781,39952,79,594.76053644903,89,575.731471879408,62,173.16218954511,44,888.650634326041,55,223.53770560585,25,175.825482932851,67,754.456686321646,38,968.128403648734,36,14.1482527833432,81,349.904401460662,32,871.672396780923,4,428.065835498273,2,558.063493808731,69,867.295287316665,26,416.334312641993,61,216.251395875588,8,185.455973725766,61,895.156246377155,77,48.7101303879172,81,715.548645239323,4,669.046759838238,96,944.70376172103,19,8.78392765298486,45,429.74548577331,30,307.517515029758,96,693.401499651372,69,698.263230267912,45,288.92416250892,64,51.685141865164,22,265.122054610401,5,508.268789155409,43,544.045646674931,26,646.050194045529,99,219.51119787991,88,162.571626249701,76,183.468705741689,36,664.198147365823,85,717.502757441252,77,992.946777725592,37,632.474206387997,100,330.569127574563,78,826.697409152985,83,243.175015319139,16,365.827210014686,98,442.744414322078,40,311.048975447193,43,419.059794396162,28,341.481522191316,86,790.06218793802,83,833.81838304922,14,628.140777582303,46,713.107221992686,29,482.613579602912,54,411.06252046302,94,539.112113183364,53,230.595977511257,8,837.762751150876,71,972.389050526544,86,735.234656138346,92,325.00981586054,79,516.246289247647,7,723.622443387285,88,933.911301428452,28,432.232590625063,70,252.39020655863,70,39.0403110068291,8,605.337152956054,37,305.169643834233,66,542.892514495179,8,242.913830094039,18,951.557544525713,68,657.312653027475,26,906.797619303688,48,803.324936889112,21,211.883060634136,87,959.742184495553,5,596.596180694178,62,701.848984695971,56,661.007945658639,69,840.3327150736,46,2.77116079814732,92,189.927045954391,97,457.607635529712,63,308.890256797895,29,936.225790530443,14,679.341504583135,51,280.880612786859,7,286.411989247426,52,76.4447250403464,34,467.293608235195
138,611,2994,9,473.376529291272,60,941.4064635057,78,142.118369694799,75,305.709948064759,58,401.823434978724,9,943.487487500533,8,48.0219048913568,47,536.591617856175,15,771.302438573912,0,97.0019965898246,80,842.206946341321,40,237.763212993741,65,270.163629902527,84,36.0508025623858,49,187.247338704765,12,905.461886199191,68,570.490351878107,42,687.447421485558,37,929.561966098845,51,194.678416941315,14,945.912364404649,33,787.125922972336,77,472.19848795794,16,105.916613247246,66,397.242861101404,97,909.175160573795,48,745.462061371654,61,718.920750310645,96,151.187030598521,81,788.212474202737,72,21.6028857976198,98,77.23607448861,84,477.5151014328,72,419.360182713717,7,584.622958675027,7,338.769591646269,20,446.25032832846,65,585.850099800155,4,135.889113182202,75,252.705530961975,39,86.8039878550917,43,140.938338357955,51,475.82393581979,44,808.645617682487,52,351.980330655351,58,214.670236920938,38,925.863116979599,82,18.2314780540764,30,589.328077388927,19,539.827070664614,67,350.737520027906,57,671.136118937284,96,999.613308813423,3,3.89038398861885,19,23.4559345990419,93,317.399798659608,16,246.726961806417,96,809.19418274425,18,962.853524368256,81,981.301650870591,94,335.285499924794,42,606.634557479993,62,888.033120427281,57,866.729018511251,25,534.826533170417,97,232.864087214693,57,992.600991390646,9,681.038785260171,50,151.357951108366,43,6.99890730902553,40,948.72613507323,27,597.555324435234,50,532.579661812633,89,129.710100591183,34,66.708927275613,9,532.5108661782,23,796.413972508162,92,956.123422831297,32,579.240706982091,10,889.330122619867,38,325.642830459401,15,204.954285407439,38,257.955422392115,35,546.736411051825,99,649.226853158325,25,982.733635231853,76,119.291609153152,89,684.347470058128,88,651.278082747012,19,431.754257064313
139,823,17024,79,759.143548551947,3,663.814682979137,39,75.7896872237325,24,11.382273864001,40,157.29546523653,32,963.422957342118,40,681.234552059323,88,931.358818896115,91,963.354837615043,69,814.905731473118,53,294.304445385933,53,280.263122403994,90,899.065364617854,16,300.729691982269,30,189.886329229921,25,516.44549285993,14,246.12206267193,65,845.740680349991,14,278.459989465773,95,886.406998848543,54,880.282493308187,80,985.840547597036,63,319.499169709161,87,521.961609367281,23,192.877609981224,29,473.827041918412,83,431.743875378743,75,575.85988403298,45,431.822427781299,38,11.8845177348703,61,216.062813997269,64,721.772298682481,19,814.159711357206,64,97.2113381139934,15,939.841766143218,19,466.295464197174,95,478.886631084606,21,477.229186100885,19,839.341324754059,57,279.320808127522,76,412.193269236013,82,981.101201381534,8,818.884052336216,97,552.108739037067,20,191.781881963834,93,693.910680012777,75,883.111552335322,93,416.637205751613,40,108.819521963596,64,568.120043259114,34,945.795658743009,56,973.073560278863,88,331.262109568343,28,372.993438038975,100,370.713608339429,93,922.530889278278,0,111.324386438355,100,782.72688947618,31,16.7365318629891,91,80.313210375607,64,824.035237310454,38,769.405245548114,62,950.049274135381,57,820.60868688859,97,223.250097827986,83,123.352988855913,6,841.867641545832,3,423.263148171827,52,998.028771486133,78,630.949173821136,66,796.6102368664,64,274.697229731828,87,639.429938048124,87,74.7722252272069,34,125.085893087089,61,430.464723613113,78,485.465701902285,63,453.701024642214,0,138.672091765329,63,141.071612481028,26,142.934997333214,91,509.104867698625,27,865.393608575687,52,183.620344381779,23,553.940252866596,39,339.062444400042,50,271.928898291662,51,95.4574889037758,38,689.789220225066,13,565.235378220677
140,545,44083,12,62.2658627107739,45,961.251243483275,89,410.523180384189,60,610.839951550588,13,203.007808187976,94,598.6581700854,27,9.80729539878666,62,401.52754355222,14,528.571335831657,12,914.189771283418,18,330.029129050672,22,982.249326305464,80,334.815291222185,98,589.334920747206,77,514.343616785482,0,406.534865032881,8,246.997674927115,13,122.400251450017,100,672.671700129285,96,58.5412667132914,100,518.700286746025,45,117.855069460347,46,895.15607431531,76,365.613986272365,55,429.136177757755,90,728.180327452719,77,502.23327614367,69,838.653999147937,25,607.127323746681,10,788.929593516514,87,108.940071426332,90,381.544601405039,80,506.289340322837,10,792.06723626703,29,340.226920088753,75,102.914279559627,10,128.345612902194,74,281.752941897139,29,67.1773988287896,26,212.536296108738,13,413.607227150351,79,874.688661424443,21,887.935149949044,73,530.014307703823,46,872.248291969299,79,388.181892689317,77,988.811099203303,4,339.149253210053,1,81.6609736066312,51,700.564825441688,46,878.467387752607,4,526.892812456936,53,167.841309681535,97,663.166280603036,40,425.389611162245,88,224.68282841146,86,477.747054770589,98,912.285664351657,32,505.450555123389,33,820.535621605814,30,703.703568782657,28,918.514770222828,99,312.089776620269,30,885.636631632224,48,878.602001350373,80,438.171913614497,85,614.396695513278,60,723.674148321152,92,790.834217332304,71,435.666312929243,83,12.6405002083629,18,742.35524260439,0,670.369826024398,19,77.6250944472849,53,899.815472774208,41,647.92764140293,76,529.047852614895,75,400.973269017413,49,972.627084236592,10,780.057803960517,15,269.006623653695,30,413.443758152425,58,720.971885835752,12,34.96273746714,18,521.432506619021,19,841.25115792267,36,194.173298077658,32,873.172034742311,49,703.429053304717,25,164.842522703111
141,390,10477,11,4.92358696646988,39,814.70034038648,36,513.808120973408,63,266.610353719443,31,385.464176069945,32,797.402965836227,25,613.738545915112,5,305.198673158884,13,737.917709164321,63,53.3649595454335,32,279.149216366932,36,298.770957626402,17,565.034637693316,95,161.745660239831,86,737.14221525006,89,810.293472371995,40,447.266936302185,46,295.559246791527,99,499.386233976111,31,810.307638719678,45,297.616090159863,62,660.855808062479,48,565.793037414551,65,564.944938989356,33,356.456367298961,27,776.417917339131,6,32.0174908265471,20,725.441730581224,18,983.737770235166,63,898.182219360024,17,700.09379205294,98,178.622441599146,20,215.249656001106,17,275.365941692144,16,855.203673476353,59,602.907984983176,59,674.581567524001,68,822.130965534598,30,986.386433476582,88,478.532005567104,56,927.08818661049,24,532.273658551276,8,423.646657960489,49,538.500256603584,62,788.003109628335,72,146.157419541851,47,199.10094467923,94,287.746061803773,92,552.445852430537,65,1.22804078273475,32,451.195535017177,57,384.75931622088,71,516.086461255327,27,817.308037774637,7,202.410168712959,29,815.069747390226,84,415.885210968554,50,619.691894389689,45,880.66666177474,69,273.2895151712,71,256.554780527949,40,553.297091042623,32,730.804624501616,96,894.302406348288,27,956.957642221823,42,466.106660896912,55,649.217533878982,39,36.7285644169897,44,623.738938709721,44,34.8362610675395,21,240.837084595114,12,994.742578128353,89,264.674132922664,5,508.0299556721,61,428.907509194687,60,753.104168921709,93,63.2544842083007,36,673.93074510619,30,244.29810163565,43,361.108685145155,27,531.690133502707,72,942.714013392106,22,333.935993025079,94,940.271766856313,0,216.876422753558,35,628.186247777194,7,224.873470840976,12,623.584994813427,39,146.04194345884,63,652.616265695542
142,318,23060,22,772.337857400998,54,973.628713283688,26,194.883469259366,91,79.968233127147,8,954.284162260592,54,110.973614035174,44,779.126599431038,54,301.69781926088,76,509.186210343614,64,728.203383740038,56,652.061129687354,4,369.572145631537,15,349.090860923752,11,740.53467088379,57,468.11241703108,82,594.861344899982,53,558.157520135865,92,333.062407793477,95,925.650326535106,6,597.603168338537,11,688.196939183399,86,603.192233014852,88,410.513266921043,27,87.6687821000814,30,211.649185046554,48,761.714858934283,61,902.885411400348,79,159.846709109843,99,686.662379419431,76,648.31788581796,2,747.995472978801,25,72.7467150427401,89,384.455744875595,23,615.149698220193,26,563.931567361578,79,138.633608352393,77,207.985496148467,33,933.936276705936,39,217.186054214835,17,994.039819343016,77,948.628147132695,29,786.830921890214,44,264.123987173662,95,128.060550196096,34,884.465752635151,24,259.27837821655,88,118.839959381148,29,941.89750100486,56,337.64247992076,50,677.973999176174,49,635.468628723174,97,205.974974902347,15,240.140958921984,48,441.879377933219,8,43.081529205665,66,167.007915209979,41,183.372446568683,36,974.271342856809,30,980.122470762581,70,422.545291483402,71,960.01846040599,36,689.12380002439,88,306.656721280888,1,933.68500424549,43,291.311007924378,79,294.632905628532,88,796.862917020917,11,886.050816858187,34,441.922517027706,44,414.579720934853,99,795.155544299632,20,979.700928088278,1,285.515745403245,94,601.515142945573,97,466.448878170922,75,824.687595712021,41,873.516430845484,50,420.287410961464,89,695.953882066533,68,955.258803674951,57,37.4222141690552,65,73.8760051317513,54,167.168707586825,55,758.595604915172,20,127.124603837729,16,645.075776847079,93,611.570577137172,17,835.835924372077,15,131.592768477276,55,700.163946952671
143,767,6241,81,622.963129542768,35,166.255546966568,66,499.11269149743,63,621.82905850932,24,392.378623597324,98,631.391025846824,53,416.852514958009,61,974.536530906335,48,983.474747743458,87,874.653127742931,5,479.871741728857,5,647.756986087188,18,751.863040728495,96,504.801641451195,87,138.232904253528,84,992.042227648199,74,32.3933260515332,94,391.215772833675,95,864.404119318351,63,343.895971542224,81,474.569067591801,19,76.8691699486226,86,735.15096725896,62,632.645791629329,48,935.766932787374,6,897.947725141421,27,986.583386780694,62,476.049146847799,96,558.38549695909,21,730.195366544649,47,119.261372368783,80,252.955409931019,88,225.223476532847,96,56.8462419323623,56,90.1348211336881,41,515.384294558316,83,140.689272899181,82,89.365215273574,5,820.076432544738,96,140.985011123121,20,692.440716084093,67,439.587416592985,58,876.297575188801,26,780.437929322943,85,807.964271632954,69,514.478059252724,48,360.917759826407,51,52.1469714585692,92,160.817837109789,50,791.794984834269,91,733.476629015058,38,844.370641047135,78,597.051525255665,93,363.933000015095,38,90.401747263968,63,205.337110906839,86,425.637952517718,45,765.733894193545,5,130.723053822294,60,557.560697663575,10,852.261218708009,43,833.072517765686,22,24.8489775694907,40,818.453626940027,38,501.130673801526,31,986.499525839463,6,397.034547524527,93,761.693718843162,36,525.157138239592,90,415.300805587322,96,387.722809100524,5,922.557031502947,93,656.779588432983,29,778.109025210142,26,780.71756940335,67,304.146526148543,37,985.480722971261,20,144.183238735422,72,125.818746397272,38,709.196468116716,79,412.029883358628,15,364.020650275052,61,742.260018130764,19,355.778816156089,54,953.588830539957,97,666.605805745348,8,699.909328017384,29,978.921011090279,29,117.650005500764,51,254.602788714692
144,387,41814,74,221.890036948025,52,534.358135657385,58,664.389665238559,43,658.293453045189,10,2.55341967567801,3,564.861689228565,86,87.7655493095517,100,986.046349164099,29,923.79695829004,92,834.648766554892,61,448.469464667141,95,675.416084239259,37,94.6029566694051,29,919.60202739574,87,791.900584241375,35,146.181409945711,83,169.954046607018,86,496.061133453622,94,182.635620702058,26,185.076516354457,35,692.641184898093,65,809.45185595192,5,65.3359999414533,45,465.16628540121,44,836.458817822859,95,777.733070310205,1,423.089778749272,4,973.067414714023,43,633.19598021917,91,674.11168012768,83,998.34733386524,74,303.860984742641,54,256.07602763921,24,627.89876642637,86,760.785111226141,36,404.063501628116,6,391.351838363335,33,183.268635300919,45,996.406514430419,4,314.937003422529,96,940.171635709703,21,12.9320274572819,80,579.641384538263,19,525.048767914996,60,553.91551554203,13,396.973865339532,70,218.703052727506,51,480.476316763088,59,750.346986809745,58,159.515041625127,59,896.788533311337,97,451.680967817083,23,178.362279431894,57,530.824815388769,38,990.725962910801,4,92.1843878459185,69,755.994627485052,24,176.557851722464,10,294.924100162461,61,467.729249503464,83,21.4926942717284,2,839.966794941574,89,767.291361931711,78,386.690264800563,52,92.8125374484807,98,384.273449890316,27,679.780218750238,1,642.885484499857,33,327.003952814266,97,463.253365596756,61,637.229962972924,79,789.971498772502,11,952.926995931193,55,34.3104756902903,1,842.783343512565,21,885.350910248235,64,887.182160047814,85,430.416759802029,51,259.995046304539,54,127.719898940995,79,868.845518678427,99,759.306732332334,87,738.537843571976,38,576.742697507143,44,165.463569574058,19,976.189775159582,64,467.083535622805,68,478.683914290741,8,661.18646482937,57,683.117067441344
145,435,15881,57,434.675069525838,19,746.262297965586,94,985.171720851213,98,191.427842481062,51,782.384749734774,74,583.19505257532,48,714.756934903562,84,491.35907413438,48,877.320470288396,73,565.992955118418,25,546.106008347124,58,421.315874438733,23,590.76999896206,18,938.163991784677,33,671.120933489874,36,466.290270909667,35,784.56467972137,65,779.132199473679,85,315.871713217348,17,937.254147604108,7,348.095499211922,15,728.669268079102,37,319.207932101563,47,550.207282882184,52,873.093311209232,58,176.280477782711,21,260.613752761856,93,215.632086852565,17,567.707116249949,27,153.455982450396,25,418.24469063431,50,529.631462646648,37,395.676913438365,86,156.504939077422,34,967.374354368076,86,78.4309485461563,7,977.114884881303,80,227.720739785582,97,825.714289676398,65,560.272524831817,91,320.489794947207,24,993.643420049921,66,729.454801417887,0,407.646995037794,20,655.74629441835,83,755.940478527918,54,463.422362692654,53,124.883381184191,5,673.288671765476,44,581.958492984995,46,263.08552455157,98,322.467690799385,74,797.703125746921,20,968.064020620659,22,635.17129723914,60,145.732746459544,68,641.822749515995,82,361.447388539091,45,864.235804881901,24,266.150709008798,38,276.72837744467,78,450.276507530361,57,825.296057388186,11,203.717729775235,78,323.094901395962,30,683.989490848035,32,142.420229269192,92,805.643138475716,38,923.647258896381,41,241.405717795715,2,809.196564136073,52,341.690738452598,83,353.506347397342,95,795.624087797478,100,194.462899351493,37,266.12465060316,75,262.813683599234,63,858.572516823187,98,541.972043458372,47,483.88633178547,0,688.113880809397,97,531.450456241146,40,122.497646370903,14,192.32960161753,48,989.18230459094,12,396.11385576427,73,453.978018369526,71,755.79262082465,47,250.664099119604,39,954.740007175133
